start_date	fips	start_deaths	end_date	end_deaths	deaths	preventable_est
2021-04-15	28061	48.0	2022-09-25	78.0	30	20
2021-04-15	28063	28.0	2022-09-25	38.0	10	7
2021-04-15	28065	32.0	2022-09-25	56.0	24	16
2021-04-15	28067	161.0	2022-09-25	305.0	144	95
2021-04-15	28069	28.0	2022-09-25	51.0	23	15
2021-04-15	28071	117.0	2022-09-25	184.0	67	44
2021-04-15	28073	84.0	2022-09-25	166.0	82	54
2021-04-15	28075	237.0	2022-09-25	378.0	141	93
2021-04-15	28077	23.0	2022-09-25	57.0	34	22
2021-04-15	28079	73.0	2022-09-25	124.0	51	34
2021-04-15	28081	170.0	2022-09-25	313.0	143	95
2021-04-15	28083	124.0	2022-09-25	180.0	56	37
2021-04-15	28085	109.0	2022-09-25	163.0	54	36
2021-04-15	28087	144.0	2022-09-25	247.0	103	68
2021-04-15	28089	211.0	2022-09-25	344.0	133	88
2021-04-15	28091	79.0	2022-09-25	140.0	61	40
2021-04-15	28093	101.0	2022-09-25	179.0	78	52
2021-04-15	28095	132.0	2022-09-25	224.0	92	61
2021-04-15	28097	42.0	2022-09-25	80.0	38	25
2021-04-15	28099	176.0	2022-09-25	244.0	68	45
2021-04-15	28101	61.0	2022-09-25	100.0	39	26
2021-04-15	28103	33.0	2022-09-25	49.0	16	11
2021-04-15	28105	97.0	2022-09-25	168.0	71	47
2021-04-15	28107	103.0	2022-09-25	173.0	70	46
2021-04-15	28109	141.0	2022-09-25	282.0	141	93
2021-04-15	28111	38.0	2022-09-25	65.0	27	18
2021-04-15	28113	105.0	2022-09-25	192.0	87	58
2021-04-15	28115	72.0	2022-09-25	154.0	82	54
2021-04-15	28117	59.0	2022-09-25	108.0	49	32
2021-04-15	28119	16.0	2022-09-25	32.0	16	11
2021-04-15	28121	276.0	2022-09-25	510.0	234	155
2021-04-15	28123	72.0	2022-09-25	121.0	49	32
2021-04-15	28125	17.0	2022-09-25	27.0	10	7
2021-04-15	28127	86.0	2022-09-25	157.0	71	47
2021-04-15	28129	34.0	2022-09-25	69.0	35	23
2021-04-15	28131	31.0	2022-09-25	77.0	46	30
2021-04-15	28133	89.0	2022-09-25	127.0	38	25
2021-04-15	28135	40.0	2022-09-25	63.0	23	15
2021-04-15	28137	82.0	2022-09-25	151.0	69	46
2021-04-15	28139	68.0	2022-09-25	112.0	44	29
2021-04-15	28141	67.0	2022-09-25	122.0	55	36
2021-04-15	28143	25.0	2022-09-25	48.0	23	15
2021-04-15	28145	75.0	2022-09-25	127.0	52	34
2021-04-15	28147	43.0	2022-09-25	82.0	39	26
2021-04-15	28149	118.0	2022-09-25	214.0	96	63
2021-04-15	28151	133.0	2022-09-25	207.0	74	49
2021-04-15	28153	41.0	2022-09-25	88.0	47	31
2021-04-15	28155	32.0	2022-09-25	73.0	41	27
2021-04-15	28157	28.0	2022-09-25	46.0	18	12
2021-04-15	28159	81.0	2022-09-25	104.0	23	15
2021-04-15	28161	36.0	2022-09-25	61.0	25	17
2021-04-15	28163	69.0	2022-09-25	112.0	43	28
2021-04-15	29001	20.0	2022-09-25	68.0	48	32
2021-04-15	29003	18.0	2022-09-25	60.0	42	28
2021-04-15	29005	6.0	2022-09-25	23.0	17	11
2021-04-15	29007	57.0	2022-09-25	116.0	59	39
2021-04-15	29009	45.0	2022-09-25	148.0	103	68
2021-04-15	29011	14.0	2022-09-25	55.0	41	27
2021-04-15	29013	27.0	2022-09-25	100.0	73	48
2021-04-15	29015	30.0	2022-09-25	110.0	80	53
2021-04-15	29017	12.0	2022-09-25	44.0	32	21
2021-04-15	29019	89.0	2022-09-25	274.0	185	122
2021-04-15	29021	180.0	2022-09-25	332.0	152	100
2021-04-15	29023	40.0	2022-09-25	177.0	137	91
2021-04-15	29025	11.0	2022-09-25	40.0	29	19
2021-04-15	29027	47.0	2022-09-25	139.0	92	61
2021-04-15	29029	86.0	2022-09-25	190.0	104	69
2021-04-15	29031	134.0	2022-09-25	255.0	121	80
2021-04-15	29033	23.0	2022-09-25	46.0	23	15
2021-04-15	29035	9.0	2022-09-25	24.0	15	10
2021-04-15	29037	104.0	2022-09-25	307.0	203	134
2021-04-15	29039	21.0	2022-09-25	60.0	39	26
2021-04-15	29041	7.0	2022-09-25	39.0	32	21
2021-04-15	29043	89.0	2022-09-25	275.0	186	123
2021-04-15	29045	7.0	2022-09-25	41.0	34	22
2021-04-15	29047	163.0	2022-09-25	351.0	188	124
2021-04-15	29049	65.0	2022-09-25	124.0	59	39
2021-04-15	29051	122.0	2022-09-25	294.0	172	114
2021-04-15	29053	27.0	2022-09-25	80.0	53	35
2021-04-15	29055	36.0	2022-09-25	110.0	74	49
2021-04-15	29057	31.0	2022-09-25	43.0	12	8
2021-04-15	29059	26.0	2022-09-25	77.0	51	34
2021-04-15	29061	11.0	2022-09-25	31.0	20	13
2021-04-15	29063	31.0	2022-09-25	47.0	16	11
2021-04-15	29065	17.0	2022-09-25	89.0	72	48
2021-04-15	29067	27.0	2022-09-25	84.0	57	38
2021-04-15	29069	21.0	2022-09-25	134.0	113	75
2021-04-15	29071	179.0	2022-09-25	388.0	209	138
2021-04-15	29073	44.0	2022-09-25	104.0	60	40
2021-04-15	29075	20.0	2022-09-25	33.0	13	9
2021-04-15	29077	459.0	2022-09-25	1093.0	634	419
2021-04-15	29079	34.0	2022-09-25	71.0	37	24
2021-04-15	29081	14.0	2022-09-25	35.0	21	14
2021-04-15	29083	38.0	2022-09-25	91.0	53	35
2021-04-15	29085	15.0	2022-09-25	59.0	44	29
2021-04-15	29087	12.0	2022-09-25	31.0	19	13
2021-04-15	29089	7.0	2022-09-25	31.0	24	16
2021-04-15	29091	43.0	2022-09-25	228.0	185	122
2021-04-15	29093	6.0	2022-09-25	47.0	41	27
2021-04-15	29095	976.0	2022-09-25	2482.0	1506	996
2021-04-15	29097	232.0	2022-09-25	527.0	295	195
2021-04-15	29099	238.0	2022-09-25	688.0	450	297
2021-04-15	29101	49.0	2022-09-25	148.0	99	65
2021-04-15	29103	2.0	2022-09-25	15.0	13	9
2021-04-15	29105	68.0	2022-09-25	184.0	116	77
2021-04-15	29107	56.0	2022-09-25	140.0	84	56
2021-04-15	29109	80.0	2022-09-25	178.0	98	65
2021-04-15	29111	12.0	2022-09-25	43.0	31	20
2021-04-15	29113	40.0	2022-09-25	147.0	107	71
2021-04-15	29115	12.0	2022-09-25	70.0	58	38
2021-04-15	29117	40.0	2022-09-25	101.0	61	40
2021-04-15	29119	34.0	2022-09-25	81.0	47	31
2021-04-15	29121	15.0	2022-09-25	64.0	49	32
2021-04-15	29123	16.0	2022-09-25	59.0	43	28
2021-04-15	29125	8.0	2022-09-25	39.0	31	20
2021-04-15	29127	44.0	2022-09-25	128.0	84	56
2021-04-15	29129	2.0	2022-09-25	14.0	12	8
2021-04-15	29131	54.0	2022-09-25	126.0	72	48
2021-04-15	29133	28.0	2022-09-25	62.0	34	22
2021-04-15	29135	31.0	2022-09-25	59.0	28	19
2021-04-15	29137	11.0	2022-09-25	49.0	38	25
2021-04-15	29139	11.0	2022-09-25	61.0	50	33
2021-04-15	29141	43.0	2022-09-25	118.0	75	50
2021-04-15	29143	43.0	2022-09-25	89.0	46	30
2021-04-15	29145	74.0	2022-09-25	203.0	129	85
2021-04-15	29147	25.0	2022-09-25	49.0	24	16
2021-04-15	29149	3.0	2022-09-25	38.0	35	23
2021-04-15	29151	14.0	2022-09-25	49.0	35	23
2021-04-15	29153	17.0	2022-09-25	64.0	47	31
2021-04-15	29155	30.0	2022-09-25	82.0	52	34
2021-04-15	29157	30.0	2022-09-25	46.0	16	11
2021-04-15	29159	78.0	2022-09-25	177.0	99	65
2021-04-15	29161	127.0	2022-09-25	251.0	124	82
2021-04-15	29163	23.0	2022-09-25	65.0	42	28
2021-04-15	29165	46.0	2022-09-25	101.0	55	36
2021-04-15	29167	40.0	2022-09-25	113.0	73	48
2021-04-15	29169	51.0	2022-09-25	120.0	69	46
2021-04-15	29171	4.0	2022-09-25	26.0	22	15
2021-04-15	29173	12.0	2022-09-25	30.0	18	12
2021-04-15	29175	30.0	2022-09-25	109.0	79	52
2021-04-15	29177	27.0	2022-09-25	98.0	71	47
2021-04-15	29179	4.0	2022-09-25	27.0	23	15
2021-04-15	29181	15.0	2022-09-25	63.0	48	32
2021-04-15	29183	475.0	2022-09-25	987.0	512	338
2021-04-15	29185	8.0	2022-09-25	41.0	33	22
2021-04-15	29186	16.0	2022-09-25	40.0	24	16
2021-04-15	29187	115.0	2022-09-25	310.0	195	129
2021-04-15	29189	2141.0	2022-09-25	3501.0	1360	899
2021-04-15	29195	38.0	2022-09-25	111.0	73	48
2021-04-15	29197	6.0	2022-09-25	27.0	21	14
2021-04-15	29199	3.0	2022-09-25	18.0	15	10
2021-04-15	29201	83.0	2022-09-25	166.0	83	55
2021-04-15	29203	12.0	2022-09-25	41.0	29	19
2021-04-15	29205	7.0	2022-09-25	15.0	8	5
2021-04-15	29207	37.0	2022-09-25	141.0	104	69
2021-04-15	29209	41.0	2022-09-25	126.0	85	56
2021-04-15	29211	14.0	2022-09-25	25.0	11	7
2021-04-15	29213	92.0	2022-09-25	243.0	151	100
2021-04-15	29215	23.0	2022-09-25	108.0	85	56
2021-04-15	29217	43.0	2022-09-25	111.0	68	45
2021-04-15	29219	30.0	2022-09-25	107.0	77	51
2021-04-15	29221	49.0	2022-09-25	150.0	101	67
2021-04-15	29223	11.0	2022-09-25	55.0	44	29
2021-04-15	29225	53.0	2022-09-25	158.0	105	69
2021-04-15	29227	2.0	2022-09-25	3.0	1	1
2021-04-15	29229	29.0	2022-09-25	92.0	63	42
2021-04-15	29510	460.0	2022-09-25	817.0	357	236
2021-04-15	30001	8.0	2022-09-25	30.0	22	15
2021-04-15	30003	74.0	2022-09-25	102.0	28	19
2021-04-15	30005	23.0	2022-09-25	33.0	10	7
2021-04-15	30007	5.0	2022-09-25	22.0	17	11
2021-04-15	30009	14.0	2022-09-25	28.0	14	9
2021-04-15	30011	5.0	2022-09-25	5.0	0	0
2021-04-15	30013	167.0	2022-09-25	359.0	192	127
2021-04-15	30015	6.0	2022-09-25	15.0	9	6
2021-04-15	30017	16.0	2022-09-25	50.0	34	22
2021-04-15	30019	7.0	2022-09-25	9.0	2	1
2021-04-15	30021	30.0	2022-09-25	59.0	29	19
2021-04-15	30023	15.0	2022-09-25	30.0	15	10
2021-04-15	30025	2.0	2022-09-25	10.0	8	5
2021-04-15	30027	29.0	2022-09-25	60.0	31	20
2021-04-15	30029	91.0	2022-09-25	295.0	204	135
2021-04-15	30031	60.0	2022-09-25	129.0	69	46
2021-04-15	30033	2.0	2022-09-25	3.0	1	1
2021-04-15	30035	42.0	2022-09-25	75.0	33	22
2021-04-15	30037	2.0	2022-09-25	5.0	3	2
2021-04-15	30039	2.0	2022-09-25	10.0	8	5
2021-04-15	30041	43.0	2022-09-25	73.0	30	20
2021-04-15	30043	8.0	2022-09-25	25.0	17	11
2021-04-15	30045	1.0	2022-09-25	1.0	0	0
2021-04-15	30047	35.0	2022-09-25	104.0	69	46
2021-04-15	30049	82.0	2022-09-25	193.0	111	73
2021-04-15	30051	1.0	2022-09-25	4.0	3	2
2021-04-15	30053	16.0	2022-09-25	91.0	75	50
2021-04-15	30055	1.0	2022-09-25	9.0	8	5
2021-04-15	30057	8.0	2022-09-25	22.0	14	9
2021-04-15	30059	7.0	2022-09-25	10.0	3	2
2021-04-15	30061	0.0	2022-09-25	17.0	17	11
2021-04-15	30063	92.0	2022-09-25	217.0	125	83
2021-04-15	30065	10.0	2022-09-25	31.0	21	14
2021-04-15	30067	17.0	2022-09-25	36.0	19	13
2021-04-15	30069	1.0	2022-09-25	1.0	0	0
2021-04-15	30071	16.0	2022-09-25	29.0	13	9
2021-04-15	30073	4.0	2022-09-25	9.0	5	3
2021-04-15	30075	6.0	2022-09-25	10.0	4	3
2021-04-15	30077	10.0	2022-09-25	30.0	20	13
2021-04-15	30079	2.0	2022-09-25	3.0	1	1
2021-04-15	30081	30.0	2022-09-25	166.0	136	90
2021-04-15	30083	15.0	2022-09-25	36.0	21	14
2021-04-15	30085	52.0	2022-09-25	75.0	23	15
2021-04-15	30087	46.0	2022-09-25	61.0	15	10
2021-04-15	30089	14.0	2022-09-25	52.0	38	25
2021-04-15	30091	5.0	2022-09-25	12.0	7	5
2021-04-15	30093	82.0	2022-09-25	135.0	53	35
2021-04-15	30095	13.0	2022-09-25	32.0	19	13
2021-04-15	30097	7.0	2022-09-25	13.0	6	4
2021-04-15	30099	5.0	2022-09-25	27.0	22	15
2021-04-15	30101	10.0	2022-09-25	25.0	15	10
2021-04-15	30103	1.0	2022-09-25	1.0	0	0
2021-04-15	30105	18.0	2022-09-25	39.0	21	14
2021-04-15	30107	7.0	2022-09-25	14.0	7	5
2021-04-15	30109	6.0	2022-09-25	8.0	2	1
2021-04-15	30111	257.0	2022-09-25	578.0	321	212
2021-04-15	31001	43.0	2022-09-25	74.0	31	20
2021-04-15	31003	6.0	2022-09-25	15.0	9	6
2021-04-15	31005	1.0	2022-09-25	1.0	0	0
2021-04-15	31007	0.0	2022-09-25	2.0	2	1
2021-04-15	31009	0.0	2022-09-25	3.0	3	2
2021-04-15	31011	4.0	2022-09-25	5.0	1	1
2021-04-15	31013	9.0	2022-09-25	17.0	8	5
2021-04-15	31015	3.0	2022-09-25	7.0	4	3
2021-04-15	31017	2.0	2022-09-25	4.0	2	1
2021-04-15	31019	57.0	2022-09-25	108.0	51	34
2021-04-15	31021	11.0	2022-09-25	17.0	6	4
2021-04-15	31023	12.0	2022-09-25	18.0	6	4
2021-04-15	31025	16.0	2022-09-25	47.0	31	20
2021-04-15	31027	11.0	2022-09-25	14.0	3	2
2021-04-15	31029	5.0	2022-09-25	8.0	3	2
2021-04-15	31031	7.0	2022-09-25	12.0	5	3
2021-04-15	31033	18.0	2022-09-25	24.0	6	4
2021-04-15	31035	11.0	2022-09-25	25.0	14	9
2021-04-15	31037	20.0	2022-09-25	28.0	8	5
2021-04-15	31039	11.0	2022-09-25	15.0	4	3
2021-04-15	31041	18.0	2022-09-25	32.0	14	9
2021-04-15	31043	71.0	2022-09-25	82.0	11	7
2021-04-15	31045	18.0	2022-09-25	21.0	3	2
2021-04-15	31047	31.0	2022-09-25	44.0	13	9
2021-04-15	31049	2.0	2022-09-25	3.0	1	1
2021-04-15	31051	8.0	2022-09-25	11.0	3	2
2021-04-15	31053	58.0	2022-09-25	114.0	56	37
2021-04-15	31055	685.0	2022-09-25	1184.0	499	330
2021-04-15	31057	4.0	2022-09-25	6.0	2	1
2021-04-15	31059	10.0	2022-09-25	13.0	3	2
2021-04-15	31061	4.0	2022-09-25	13.0	9	6
2021-04-15	31063	1.0	2022-09-25	3.0	2	1
2021-04-15	31065	5.0	2022-09-25	8.0	3	2
2021-04-15	31067	19.0	2022-09-25	45.0	26	17
2021-04-15	31069	1.0	2022-09-25	1.0	0	0
2021-04-15	31071	3.0	2022-09-25	2.0	0	0
2021-04-15	31073	5.0	2022-09-25	7.0	2	1
2021-04-15	31075	4.0	2022-09-25	6.0	2	1
2021-04-15	31077	2.0	2022-09-25	2.0	0	0
2021-04-15	31079	115.0	2022-09-25	147.0	32	21
2021-04-15	31081	18.0	2022-09-25	26.0	8	5
2021-04-15	31083	0.0	2022-09-25	3.0	3	2
2021-04-15	31085	0.0	2022-09-25	0.0	0	0
2021-04-15	31087	5.0	2022-09-25	8.0	3	2
2021-04-15	31089	16.0	2022-09-25	20.0	4	3
2021-04-15	31091	2.0	2022-09-25	5.0	3	2
2021-04-15	31093	17.0	2022-09-25	16.0	0	0
2021-04-15	31095	1.0	2022-09-25	7.0	6	4
2021-04-15	31097	9.0	2022-09-25	10.0	1	1
2021-04-15	31099	5.0	2022-09-25	9.0	4	3
2021-04-15	31101	10.0	2022-09-25	22.0	12	8
2021-04-15	31103	0.0	2022-09-25	0.0	0	0
2021-04-15	31105	7.0	2022-09-25	9.0	2	1
2021-04-15	31107	12.0	2022-09-25	13.0	1	1
2021-04-15	31109	230.0	2022-09-25	454.0	224	148
2021-04-15	31111	53.0	2022-09-25	121.0	68	45
2021-04-15	31113	0.0	2022-09-25	0.0	0	0
2021-04-15	31115	0.0	2022-09-25	0.0	0	0
2021-04-15	31117	1.0	2022-09-25	1.0	0	0
2021-04-15	31119	42.0	2022-09-25	70.0	28	19
2021-04-15	31121	15.0	2022-09-25	17.0	2	1
2021-04-15	31123	15.0	2022-09-25	21.0	6	4
2021-04-15	31125	10.0	2022-09-25	13.0	3	2
2021-04-15	31127	15.0	2022-09-25	20.0	5	3
2021-04-15	31129	11.0	2022-09-25	13.0	2	1
2021-04-15	31131	9.0	2022-09-25	21.0	12	8
2021-04-15	31133	1.0	2022-09-25	4.0	3	2
2021-04-15	31135	11.0	2022-09-25	12.0	1	1
2021-04-15	31137	9.0	2022-09-25	15.0	6	4
2021-04-15	31139	20.0	2022-09-25	21.0	1	1
2021-04-15	31141	47.0	2022-09-25	75.0	28	19
2021-04-15	31143	18.0	2022-09-25	18.0	0	0
2021-04-15	31145	15.0	2022-09-25	21.0	6	4
2021-04-15	31147	19.0	2022-09-25	24.0	5	3
2021-04-15	31149	2.0	2022-09-25	2.0	0	0
2021-04-15	31151	3.0	2022-09-25	12.0	9	6
2021-04-15	31153	126.0	2022-09-25	306.0	180	119
2021-04-15	31155	16.0	2022-09-25	30.0	14	9
2021-04-15	31157	95.0	2022-09-25	102.0	7	5
2021-04-15	31159	31.0	2022-09-25	43.0	12	8
2021-04-15	31161	19.0	2022-09-25	23.0	4	3
2021-04-15	31163	4.0	2022-09-25	5.0	1	1
2021-04-15	31165	0.0	2022-09-25	1.0	1	1
2021-04-15	31167	9.0	2022-09-25	11.0	2	1
2021-04-15	31169	4.0	2022-09-25	8.0	4	3
2021-04-15	31171	1.0	2022-09-25	1.0	0	0
2021-04-15	31173	12.0	2022-09-25	23.0	11	7
2021-04-15	31175	3.0	2022-09-25	6.0	3	2
2021-04-15	31177	22.0	2022-09-25	45.0	23	15
2021-04-15	31179	7.0	2022-09-25	11.0	4	3
2021-04-15	31181	6.0	2022-09-25	11.0	5	3
2021-04-15	31183	0.0	2022-09-25	2.0	2	1
2021-04-15	31185	13.0	2022-09-25	23.0	10	7
2021-04-15	32001	49.0	2022-09-25	118.0	69	46
2021-04-15	32003	4205.0	2022-09-25	8963.0	4758	3146
2021-04-15	32005	35.0	2022-09-25	96.0	61	40
2021-04-15	32007	55.0	2022-09-25	142.0	87	58
2021-04-15	32009	0.0	2022-09-25	5.0	5	3
2021-04-15	32011	0.0	2022-09-25	2.0	2	1
2021-04-15	32013	13.0	2022-09-25	60.0	47	31
2021-04-15	32015	9.0	2022-09-25	21.0	12	8
2021-04-15	32017	3.0	2022-09-25	10.0	7	5
2021-04-15	32019	62.0	2022-09-25	181.0	119	79
2021-04-15	32021	7.0	2022-09-25	19.0	12	8
2021-04-15	32023	106.0	2022-09-25	294.0	188	124
2021-04-15	32027	20.0	2022-09-25	31.0	11	7
2021-04-15	32029	3.0	2022-09-25	14.0	11	7
2021-04-15	32031	664.0	2022-09-25	1271.0	607	401
2021-04-15	32033	6.0	2022-09-25	23.0	17	11
2021-04-15	32510	122.0	2022-09-25	225.0	103	68
2021-04-15	33001	96.0	2022-09-25	191.0	95	63
2021-04-15	33003	8.0	2022-09-25	67.0	59	39
2021-04-15	33005	33.0	2022-09-25	124.0	91	60
2021-04-15	33007	39.0	2022-09-25	123.0	84	56
2021-04-15	33009	24.0	2022-09-25	80.0	56	37
2021-04-15	33011	611.0	2022-09-25	960.0	349	231
2021-04-15	33013	111.0	2022-09-25	253.0	142	94
2021-04-15	33015	237.0	2022-09-25	590.0	353	233
2021-04-15	33017	76.0	2022-09-25	227.0	151	100
2021-04-15	33019	23.0	2022-09-25	73.0	50	33
2021-04-15	34001	638.0	2022-09-25	1052.0	414	274
2021-04-15	34003	2782.0	2022-09-25	3562.0	780	516
2021-04-15	34005	813.0	2022-09-25	1294.0	481	318
2021-04-15	34007	1240.0	2022-09-25	1892.0	652	431
2021-04-15	34009	199.0	2022-09-25	322.0	123	81
2021-04-15	34011	413.0	2022-09-25	638.0	225	149
2021-04-15	34013	2837.0	2022-09-25	3672.0	835	552
2021-04-15	34015	590.0	2022-09-25	1008.0	418	276
2021-04-15	34017	2176.0	2022-09-25	2783.0	607	401
2021-04-15	34019	171.0	2022-09-25	286.0	115	76
2021-04-15	34021	917.0	2022-09-25	1305.0	388	257
2021-04-15	34023	2254.0	2022-09-25	2939.0	685	453
2021-04-15	34025	1538.0	2022-09-25	2283.0	745	493
2021-04-15	34027	1192.0	2022-09-25	1617.0	425	281
2021-04-15	34029	2056.0	2022-09-25	3120.0	1064	703
2021-04-15	34031	1828.0	2022-09-25	2392.0	564	373
2021-04-15	34033	171.0	2022-09-25	258.0	87	58
2021-04-15	34035	813.0	2022-09-25	1003.0	190	126
2021-04-15	34037	288.0	2022-09-25	505.0	217	143
2021-04-15	34039	1888.0	2022-09-25	2431.0	543	359
2021-04-15	34041	230.0	2022-09-25	353.0	123	81
2021-04-15	35001	911.0	2022-09-25	2089.0	1178	779
2021-04-15	35003	5.0	2022-09-25	22.0	17	11
2021-04-15	35005	167.0	2022-09-25	356.0	189	125
2021-04-15	35006	107.0	2022-09-25	204.0	97	64
2021-04-15	35007	47.0	2022-09-25	68.0	21	14
2021-04-15	35009	74.0	2022-09-25	230.0	156	103
2021-04-15	35011	1.0	2022-09-25	6.0	5	3
2021-04-15	35013	432.0	2022-09-25	905.0	473	313
2021-04-15	35015	127.0	2022-09-25	313.0	186	123
2021-04-15	35017	36.0	2022-09-25	106.0	70	46
2021-04-15	35019	9.0	2022-09-25	18.0	9	6
2021-04-15	35021	0.0	2022-09-25	4.0	4	3
2021-04-15	35023	9.0	2022-09-25	16.0	7	5
2021-04-15	35025	161.0	2022-09-25	401.0	240	159
2021-04-15	35027	19.0	2022-09-25	70.0	51	34
2021-04-15	35028	6.0	2022-09-25	22.0	16	11
2021-04-15	35029	84.0	2022-09-25	145.0	61	40
2021-04-15	35031	460.0	2022-09-25	627.0	167	110
2021-04-15	35033	6.0	2022-09-25	20.0	14	9
2021-04-15	35035	74.0	2022-09-25	212.0	138	91
2021-04-15	35037	8.0	2022-09-25	68.0	60	40
2021-04-15	35039	74.0	2022-09-25	154.0	80	53
2021-04-15	35041	53.0	2022-09-25	109.0	56	37
2021-04-15	35043	223.0	2022-09-25	479.0	256	169
2021-04-15	35045	466.0	2022-09-25	829.0	363	240
2021-04-15	35047	17.0	2022-09-25	74.0	57	38
2021-04-15	35049	144.0	2022-09-25	351.0	207	137
2021-04-15	35051	46.0	2022-09-25	85.0	39	26
2021-04-15	35053	56.0	2022-09-25	96.0	40	26
2021-04-15	35055	51.0	2022-09-25	98.0	47	31
2021-04-15	35057	12.0	2022-09-25	59.0	47	31
2021-04-15	35059	9.0	2022-09-25	19.0	10	7
2021-04-15	35061	105.0	2022-09-25	299.0	194	128
2021-04-15	36001	343.0	2022-09-25	556.0	213	141
2021-04-15	36003	83.0	2022-09-25	161.0	78	52
2021-04-15	36005	6355.0	2022-09-25	7991.0	1636	1082
2021-04-15	36007	348.0	2022-09-25	552.0	204	135
2021-04-15	36009	80.0	2022-09-25	235.0	155	102
2021-04-15	36011	90.0	2022-09-25	164.0	74	49
2021-04-15	36013	132.0	2022-09-25	317.0	185	122
2021-04-15	36015	133.0	2022-09-25	241.0	108	71
2021-04-15	36017	74.0	2022-09-25	126.0	52	34
2021-04-15	36019	32.0	2022-09-25	103.0	71	47
2021-04-15	36021	99.0	2022-09-25	157.0	58	38
2021-04-15	36023	60.0	2022-09-25	128.0	68	45
2021-04-15	36025	36.0	2022-09-25	84.0	48	32
2021-04-15	36027	433.0	2022-09-25	695.0	262	173
2021-04-15	36029	1694.0	2022-09-25	2753.0	1059	700
2021-04-15	36031	26.0	2022-09-25	66.0	40	26
2021-04-15	36033	12.0	2022-09-25	49.0	37	24
2021-04-15	36035	86.0	2022-09-25	175.0	89	59
2021-04-15	36037	121.0	2022-09-25	201.0	80	53
2021-04-15	36039	74.0	2022-09-25	139.0	65	43
2021-04-15	36041	2.0	2022-09-25	5.0	3	2
2021-04-15	36043	107.0	2022-09-25	201.0	94	62
2021-04-15	36045	63.0	2022-09-25	144.0	81	54
2021-04-15	36047	9918.0	2022-09-25	13349.0	3431	2268
2021-04-15	36049	33.0	2022-09-25	53.0	20	13
2021-04-15	36051	58.0	2022-09-25	128.0	70	46
2021-04-15	36053	85.0	2022-09-25	133.0	48	32
2021-04-15	36055	1034.0	2022-09-25	1706.0	672	444
2021-04-15	36057	115.0	2022-09-25	219.0	104	69
2021-04-15	36059	3106.0	2022-09-25	4017.0	911	602
2021-04-15	36061	4299.0	2022-09-25	5711.0	1412	933
2021-04-15	36063	332.0	2022-09-25	605.0	273	180
2021-04-15	36065	497.0	2022-09-25	828.0	331	219
2021-04-15	36067	661.0	2022-09-25	1124.0	463	306
2021-04-15	36069	91.0	2022-09-25	194.0	103	68
2021-04-15	36071	694.0	2022-09-25	991.0	297	196
2021-04-15	36073	83.0	2022-09-25	121.0	38	25
2021-04-15	36075	90.0	2022-09-25	210.0	120	79
2021-04-15	36077	46.0	2022-09-25	98.0	52	34
2021-04-15	36079	91.0	2022-09-25	131.0	40	26
2021-04-15	36081	9492.0	2022-09-25	12285.0	2793	1846
2021-04-15	36083	136.0	2022-09-25	281.0	145	96
2021-04-15	36085	1743.0	2022-09-25	2474.0	731	483
2021-04-15	36087	739.0	2022-09-25	929.0	190	126
2021-04-15	36089	94.0	2022-09-25	204.0	110	73
2021-04-15	36091	160.0	2022-09-25	363.0	203	134
2021-04-15	36093	192.0	2022-09-25	332.0	140	93
2021-04-15	36095	15.0	2022-09-25	37.0	22	15
2021-04-15	36097	13.0	2022-09-25	28.0	15	10
2021-04-15	36099	56.0	2022-09-25	94.0	38	25
2021-04-15	36101	141.0	2022-09-25	262.0	121	80
2021-04-15	36103	3307.0	2022-09-25	4599.0	1292	854
2021-04-15	36105	68.0	2022-09-25	137.0	69	46
2021-04-15	36107	58.0	2022-09-25	88.0	30	20
2021-04-15	36109	49.0	2022-09-25	92.0	43	28
2021-04-15	36111	241.0	2022-09-25	386.0	145	96
2021-04-15	36113	56.0	2022-09-25	137.0	81	54
2021-04-15	36115	55.0	2022-09-25	127.0	72	48
2021-04-15	36117	67.0	2022-09-25	194.0	127	84
2021-04-15	36119	2238.0	2022-09-25	2819.0	581	384
2021-04-15	36121	51.0	2022-09-25	87.0	36	24
2021-04-15	36123	26.0	2022-09-25	40.0	14	9
2021-04-15	37001	261.0	2022-09-25	523.0	262	173
2021-04-15	37003	83.0	2022-09-25	147.0	64	42
2021-04-15	37005	5.0	2022-09-25	18.0	13	9
2021-04-15	37007	55.0	2022-09-25	102.0	47	31
2021-04-15	37009	41.0	2022-09-25	86.0	45	30
2021-04-15	37011	20.0	2022-09-25	47.0	27	18
2021-04-15	37013	94.0	2022-09-25	180.0	86	57
2021-04-15	37015	43.0	2022-09-25	75.0	32	21
2021-04-15	37017	41.0	2022-09-25	140.0	99	65
2021-04-15	37019	147.0	2022-09-25	353.0	206	136
2021-04-15	37021	321.0	2022-09-25	647.0	326	216
2021-04-15	37023	148.0	2022-09-25	344.0	196	130
2021-04-15	37025	247.0	2022-09-25	527.0	280	185
2021-04-15	37027	102.0	2022-09-25	325.0	223	147
2021-04-15	37029	5.0	2022-09-25	9.0	4	3
2021-04-15	37031	47.0	2022-09-25	146.0	99	65
2021-04-15	37033	27.0	2022-09-25	55.0	28	19
2021-04-15	37035	295.0	2022-09-25	639.0	344	227
2021-04-15	37037	85.0	2022-09-25	125.0	40	26
2021-04-15	37039	20.0	2022-09-25	130.0	110	73
